가중치,벤처확인 유형,회사주소_시(도),한국표준산업분류(KSIC)코드_10차,창업년도,기업성장단계,제조 및 비제조,상장여부 및 향후계획,대표이사_이전근무지,대표이사_창업자여부,창업자 성별,창업 당시 창업자 연령,창업 당시 창업자 최종학력,창업 직전 근무지,창업방식,단독창업 여부,창업 당시 목표시장,창업 당시 창업자 실무경험 년수(년),창업자 과거창업 경험 여부,정규직합계,비정규직합계,인력구성(관리),인력구성(생산),인력구성(영업),인력구성(RnD),인력구성(기타),인력구성(합계),학력별 인력구성비(전문대졸),학력별 인력구성비(대졸),학력별 인력구성비(석사),학력별 인력구성비(박사),현재 구인하기 어려운 직무(1순위),현재 구인하기 어려운 직무(2순위),지분구조(퍼센트)_창업자,지분구조(퍼센트)_임직원,지분구조(퍼센트)_벤처캐피털 및 기관투자자,지분구조(퍼센트)_개인투자자,매출구조비율(대기업),매출구조비율(12차벤더),매출구조비율(중소기업),매출구조비율(B2C),매출구조비율(B2G),매출구조비율(글로벌),융자(정책)_경험여부,투자액(국내설비),투자액(R&D),투자액(해외),투자액(기타),투자액(합계),스톡옵션상황,등록보유(특허권),등록보유(실용신안권),등록보유(디자인권),등록보유(상표권),등록보유(해외산업재산권),등록보유(합계),출원중(특허권),출원중(실용신안권),출원중(디자인권),출원중(상표권),출원중(해외산업재산권),출원중(합계),제품및서비스구조,기술력수준비교(세계),기술력수준비교(국내),연구개발관련전담부서보유여부,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),해외수출 및 진출과정 애로사항(1순위),해외수출 및 진출과정 애로사항(2순위),엔젤투자자 혹은 액셀러레이터 투자 경험여부,벤처캐피털(투자조합포함) 투자 경험여부,인수합병(MnA) 경험여부,인수합병 고려 여부,인수합병 환경개선을 위한 필요사항(1순위),인수합병 환경개선을 위한 필요사항(2순위),기업간 거래시 애로사항(1순위),벤처확인제도 혜택_기술개발 촉진효과,벤처확인제도 혜택_기업 이미지 제고 등 광고효과,벤처확인제도 혜택_자금조달 및 투자 유인효과,벤처확인제도 혜택_세제혜택 효과,벤처확인제도 혜택_정부지원제도 참여에 유리,벤처확인제도 혜택_우수인력 확보에 유리,현재 벤처인프라 수준_인수합병(MnA) 활성화를 위한 제도개선,현재 벤처인프라 수준_벤처관련 규제완화,현재 벤처인프라 수준_창업 및 기업가적 능력개발을 위한 교육,현재 벤처인프라 수준_기업가정신을 고취하는 사회분위기,실천하고있는사회적책임,경영상 애로사항_신기술 개발,경영상 애로사항_개발된 기술의 사업화,경영상 애로사항_국내 판로개척,경영상 애로사항_해외시장 개척,경영상 애로사항_필요인력의 확보 및 유지관리,경영상 애로사항_자금조달_운용 등 자금관리,경영상 애로사항_기술유출 및 디자인_상표 도용,경영상 애로사항_업계내의 과당경쟁 및 덤핑,경영상 애로사항_법률_회계_세무 관련 지식부족,경영상 애로사항_조직관리,경영상 애로사항_환율변동,경영상 애로사항_특허분쟁,경영상 애로사항_각종규제,경영상 애로사항_산-학-연 간 협력활동,경영상 애로사항_불공정한 시장질서,학력별 인력구성비(고졸이하),총종사자합계,부채비율,자기자본비율,순이익률,총자산회전율,자기자본회전율,ROE,영업이익률,이자보상배율,종사자생산성,지분구조(퍼센트)_엔젤 및 액셀러레이터,지분구조(퍼센트)_가족,전공과 업종 일치 여부,학력별 인력구성_합계
4.372,2,서울,J58221,2005,4,4,5,6,1,1,3,2,6,3,1.0,1,10,2,54.0,0.0,6.0,4.0,12.0,7.0,25.0,54.0,40.0,50.0,6.0,4.0,2,6,60.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0,394,0,0,394,2,1,1,0,1,0,3,0,0,0,0,0,0,3,2,2,1,4,1,1,25.0,0.0,1,5,2,4,2,1,1,4,1,3,4,5,3,3,3,1,2,3,3,1.0,4,4,5,3,2,2,3,4,3,2,3,3,2,4.0,3,0.0,54.0,193.467,34.075,7.448,108.375,318.044,23.689,8.189,558.095,13251.852,0.0,20.0,1,100.0
5.075,2,서울,J58221,2006,2,4,5,6,2,2,4,3,6,3,1.0,3,0,2,84.0,0.0,13.0,4.0,12.0,9.0,46.0,84.0,12.0,75.0,8.0,0.0,3,6,0.0,30.0,0.0,70.0,30.0,0.0,30.0,0.0,40.0,0.0,2.0,200.0,171.0,0.0,0.0,371.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,4,2,1,2.0,0.0,2,3,2,4,2,1,2,3,3,4,4,3,4,4,4,3,2,2,3,7.0,3,4,4,3,3,2,2,3,3,4,4,3,4,2.0,3,5.0,84.0,126.174,44.214,4.306,142.072,321.329,13.836,6.156,591.045,7658.333,0.0,0.0,2,100.0
26.432,2,충남,J58221,2010,3,4,5,6,1,1,2,4,6,3,1.0,1,10,2,18.0,0.0,2.0,2.0,2.0,2.0,10.0,18.0,27.0,55.0,18.0,0.0,3,4,100.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,0.0,55.0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,4,3,1,4,1,1,0.1,0.0,4,7,2,4,2,1,3,2,3,4,3,3,4,3,3,3,3,4,4,3.0,3,4,5,3,3,4,3,3,2,3,3,3,3,2.0,2,0.0,18.0,143.359,41.091,3.932,259.872,632.422,24.87,4.859,1123.81,26983.333,0.0,0.0,1,100.0
16.965,2,대전,J58221,2003,4,4,5,5,2,2,3,3,4,3,1.0,1,7,2,28.0,0.0,3.0,2.0,5.0,0.0,18.0,28.0,30.0,60.0,10.0,0.0,5,7,80.0,20.0,0.0,0.0,30.0,60.0,0.0,0.0,10.0,0.0,1.0,0,740,0,400,"1,140",2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,4,2,1,0.5,0.0,5,7,2,4,2,1,1,3,8,4,4,4,3,3,4,4,2,4,3,6.0,4,3,4,4,3,4,4,3,3,2,2,3,3,3.0,2,0.0,28.0,64.056,60.955,4.754,77.626,127.35,6.054,2.859,409.524,10742.857,0.0,0.0,1,100.0
21.288,2,인천,J58221,1999,4,4,5,3,1,1,2,2,3,3,1.0,3,5,1,16.0,0.0,5.0,6.0,2.0,6.0,2.0,21.0,22.0,67.0,11.0,0.0,3,5,97.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,98.0,2.0,2.0,10.0,213.0,0.0,0.0,223.0,2,4,1,0,1,0,6,0,0,0,0,0,0,2,4,3,1,4,1,3,5.0,0.01,4,3,2,4,2,1,1,2,2,3,4,3,4,4,3,2,3,3,3,6.0,3,4,3,4,4,4,3,3,2,3,4,3,4,4.0,3,0.0,16.0,73.788,57.541,16.933,53.333,92.687,15.694,16.489,304.918,7050.0,0.0,0.0,1,100.0
2.804,4,서울,J58221,1993,4,4,5,6,1,1,2,2,6,3,1.0,3,10,2,259.0,0.0,18.0,42.0,10.0,60.0,130.0,260.0,20.0,60.0,0.0,0.0,1,5,17.7,0.0,0.0,0.0,40.0,30.0,20.0,0.0,10.0,0.0,1.0,39.0,1303.0,0.0,0.0,1342.0,2,17,0,0,0,0,17,0,0,0,0,0,0,2,3,2,2,3,2,1,0.01,0.0,3,4,2,4,2,1,1,3,1,3,4,4,5,4,3,4,4,4,3,7.0,4,3,3,4,4,3,3,4,2,3,2,2,3,3.0,3,20.0,259.0,213.23,31.925,4.52,114.469,358.551,16.208,5.636,464.169,9762.548,82.30000000000001,0.0,1,100.0
50.667,2,대전,J58221,2000,3,4,5,3,1,2,2,2,3,3,1.0,1,6,2,13.0,0.0,1.0,1.0,0.0,7.0,0.0,9.0,0.0,68.0,24.0,8.0,3,2,98.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,70.0,0.0,1.0,0.0,114.0,0.0,0.0,114.0,2,3,0,0,0,0,3,0,0,0,0,0,0,2,2,2,1,3,1,1,5.0,0.0,3,5,2,4,2,1,3,1,6,5,3,3,4,3,3,4,3,3,3,5.0,3,3,4,2,4,4,4,3,2,2,3,2,3,4.0,3,0.0,13.0,12.347,89.01,3.319,44.537,50.036,1.661,3.03,1050.0,5330.769,2.0,0.0,1,100.0
21.288,2,대전,J58221,2012,2,4,5,6,1,1,2,3,6,2,1.0,1,0,2,16.0,0.0,2.0,9.0,1.0,6.0,0.0,18.0,0.0,60.0,40.0,0.0,3,4,80.0,20.0,0.0,0.0,0.0,0.0,9.0,4.0,87.0,0.0,2.0,0.0,171.0,0.0,0.0,171.0,2,1,0,0,0,0,1,2,0,0,0,0,2,2,2,2,1,4,1,3,0.01,0.0,1,3,2,4,2,1,3,2,8,2,4,4,4,4,4,3,3,3,4,7.0,3,3,3,3,4,4,2,2,3,3,3,3,4,3.0,3,0.0,16.0,112.387,47.084,4.632,128.208,272.297,12.613,3.143,345.455,7556.25,0.0,0.0,1,100.0
3.205,4,서울,J58221,2000,3,4,1,5,1,1,3,1,5,3,1.0,3,12,2,297.0,0.0,127.0,47.0,25.0,98.0,0.0,297.0,16.0,68.0,4.0,4.0,3,5,23.0,0.0,0.0,73.0,10.0,0.0,90.0,0.0,0.0,0.0,2.0,125.0,2651.0,0.0,0.0,2776.0,2,82,0,0,10,0,92,0,0,0,0,0,0,1,3,2,1,4,1,1,5.0,0.0,2,3,2,1,2,1,2,4,1,4,4,3,3,4,3,4,4,3,4,7.0,3,3,4,3,4,3,2,3,4,3,3,2,3,3.0,3,8.0,297.0,166.429,37.534,8.758,66.928,178.315,15.617,11.36,416.834,9834.343,1.0,3.0,1,100.0
2.462,2,서울,J58221,1993,4,4,5,6,1,1,2,2,6,3,1.0,3,10,2,253.0,0.0,186.0,34.0,10.0,20.0,3.0,253.0,33.0,54.0,0.0,0.0,1,3,17.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0,"1,200",0,0,"1,200",2,17,0,0,0,0,17,0,0,0,0,0,0,2,3,2,2,4,2,1,0.01,0.0,3,4,2,4,2,1,3,6,8,4,4,4,5,4,4,3,4,4,3,6.0,3,3,3,3,4,3,3,4,3,2,2,2,3,3.0,3,13.0,253.0,248.705,28.678,2.493,106.902,372.773,9.293,2.336,167.524,8815.415,82.9,0.0,1,100.0
5.075,3,서울,J58221,1994,4,1,5,3,1,1,2,2,3,3,1.0,3,0,2,66.0,0.0,9.0,49.0,2.0,4.0,0.0,64.0,13.0,16.0,1.0,0.0,1,5,40.0,0.0,30.0,10.0,80.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,114.0,0.0,0.0,114.0,1,0,0,1,2,0,3,0,0,0,0,0,0,1,2,2,1,3,1,1,10.0,0.0,2,7,1,1,2,1,2,4,6,2,3,3,4,3,3,3,3,2,3,1.0,4,4,4,4,4,4,2,4,4,4,1,1,1,1.0,5,70.0,66.0,275.908,26.602,0.145,175.356,659.178,0.956,0.812,84.848,10446.97,0.0,20.0,1,100.0
3.205,2,서울,J58221,2000,3,4,5,6,2,1,2,2,6,3,1.0,3,7,2,133.0,0.0,10.0,0.0,0.0,18.0,105.0,133.0,8.0,88.0,4.0,0.0,3,6,64.1,29.5,0.0,6.4,10.0,10.0,80.0,0.0,0.0,0.0,1.0,245.0,488.0,0.0,0.0,733.0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,4,3,1,4,2,1,3.0,0.0,3,5,2,4,2,1,3,4,8,3,4,4,4,4,3,3,3,3,3,7.0,3,4,3,3,4,4,3,3,3,4,3,3,3,4.0,4,0.0,133.0,74.336,57.36,4.92,185.407,323.231,15.905,5.033,1806.494,41563.158,0.0,0.0,2,100.0
26.432,2,서울,J58221,2001,4,4,5,5,1,1,2,3,5,3,1.0,1,10,2,29.0,0.0,2.0,4.0,3.0,5.0,15.0,29.0,10.0,70.0,20.0,0.0,3,5,40.0,60.0,0.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,2.0,0.0,150.0,0.0,0.0,150.0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,3,2,1,4,2,1,0.5,0.0,1,5,2,4,2,1,5,3,1,4,3,4,3,3,3,3,3,3,4,3.0,4,3,4,3,3,4,3,3,3,2,3,3,3,2.0,3,0.0,29.0,2532.911,3.798,16.812,63.486,1671.519,281.013,8.557,194.828,9106.897,0.0,0.0,1,100.0
26.432,2,서울,J58221,2012,3,4,5,6,1,1,3,3,6,3,1.0,3,15,2,25.0,0.0,3.0,0.0,2.0,8.0,12.0,25.0,10.0,65.0,20.0,0.0,5,3,100.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,250.0,0.0,0.0,250.0,2,2,0,0,0,0,2,1,0,0,0,0,1,2,3,2,1,4,2,3,10.0,0.0,7,3,2,4,2,1,3,1,2,4,4,3,3,4,3,3,4,3,3,3.0,5,4,4,3,3,5,3,3,2,3,2,3,2,3.0,3,5.0,25.0,113.19,46.906,18.141,95.971,204.601,37.117,19.49,1368.421,5336.0,0.0,0.0,2,100.0
7.026,2,서울,J58221,2004,4,4,5,5,2,1,2,3,5,3,1.0,1,0,2,48.0,0.0,12.0,0.0,5.0,20.0,11.0,48.0,18.0,76.0,4.0,2.0,5,3,0.0,30.0,4.0,46.0,61.0,5.0,33.0,0.0,1.0,0.0,2.0,0.0,640.0,0.0,0.0,640.0,2,14,0,0,0,0,14,2,0,0,0,0,2,3,3,2,1,4,2,3,5.0,0.0,2,5,2,4,2,1,2,1,1,4,3,4,4,3,4,3,3,3,3,7.0,3,4,4,3,4,4,2,3,3,2,3,3,4,3.0,2,0.0,48.0,-317.772,-45.92,-51.379,62.875,-136.924,70.35,-47.949,-1980.556,6195.833,0.0,20.0,2,100.0
50.667,2,서울,J58221,2012,2,4,5,6,1,1,2,3,6,3,1.0,1,4,2,9.0,0.0,1.0,1.0,2.0,5.0,0.0,9.0,0.0,100.0,0.0,0.0,5,3,60.0,0.0,0.0,0.0,70.0,0.0,27.0,0.0,0.0,3.0,1.0,0.0,86.0,0.0,0.0,86.0,2,3,0,0,0,0,3,0,0,0,0,0,0,3,5,5,1,2,2,3,0.1,0.01,1,2,2,4,2,1,2,4,13,3,2,3,4,4,3,4,4,4,3,7.0,5,4,4,3,3,4,2,3,3,2,2,3,2,3.0,3,0.0,9.0,64.714,60.711,-1.583,181.88,299.582,-4.742,-1.629,-700.0,23866.667,0.0,40.0,1,100.0
4.372,2,경기,J58221,2000,4,4,5,8,1,1,2,3,8,3,1.0,3,0,2,84.0,0.0,20.0,4.0,7.0,18.0,35.0,84.0,22.0,78.0,0.0,0.0,3,4,60.0,10.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0,200,0,0,200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,3,2,1,0.01,0.0,1,2,2,4,2,1,4,2,8,4,4,4,4,4,4,2,2,2,3,6.0,3,3,3,4,4,4,4,3,4,3,3,4,3,3.0,3,0.0,84.0,36.593,73.21,3.809,109.008,148.898,5.672,3.821,780.488,9969.048,0.0,10.0,1,100.0
7.026,4,경기,J58221,1992,3,4,5,3,1,1,2,1,3,3,2.0,2,0,2,49.0,0.0,6.0,14.0,2.0,20.0,7.0,49.0,12.0,79.0,6.0,3.0,3,1,11.0,3.0,0.0,33.0,30.0,0.0,24.0,0.0,0.0,46.0,2.0,0.0,1570.0,0.0,0.0,1570.0,2,36,0,0,31,11,78,20,0,0,2,33,55,3,2,1,1,4,1,3,3.0,0.3,6,7,2,4,2,1,3,2,3,3,4,4,4,3,4,3,3,4,4,7.0,3,4,3,4,5,4,3,3,2,3,4,3,2,3.0,3,0.0,49.0,117.763,45.922,2.44,65.079,141.717,3.458,6.324,249.142,37465.306,14.0,39.0,1,100.0
2.804,2,서울,J58221,2007,3,2,3,6,1,1,2,3,6,3,1.0,1,10,2,107.0,0.0,50.0,10.0,30.0,40.0,0.0,130.0,15.0,72.0,11.0,2.0,3,1,70.0,30.0,0.0,0.0,0.0,80.0,0.0,15.0,0.0,5.0,2.0,18.0,686.0,0.0,0.0,704.0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,2,2,1,3,2,1,30.0,0.01,4,3,2,4,2,1,4,1,6,5,3,3,3,2,3,4,3,5,4,1.0,3,5,3,5,4,4,4,2,4,2,3,2,2,3.0,2,0.0,107.0,72.557,57.952,2.97,268.5,463.316,13.76,1.903,796.815,61426.168,0.0,0.0,2,100.0
7.273,2,서울,J58221,1995,4,4,5,6,1,1,2,3,6,3,1.0,1,6,2,49.0,0.0,8.0,4.0,15.0,15.0,7.0,49.0,24.0,72.0,4.0,0.0,3,5,70.0,30.0,0.0,0.0,3.0,0.0,87.0,0.0,10.0,0.0,1.0,0,600,0,250,850,2,22,0,0,3,0,25,0,0,0,0,0,0,3,4,4,1,4,2,1,5.0,0.0,4,1,2,4,2,1,3,2,13,4,4,5,4,3,3,4,3,4,3,1.0,4,3,4,2,4,4,4,2,4,3,4,2,2,3.0,3,0.0,49.0,254.133,28.238,0.246,107.731,381.512,0.937,1.457,101.521,37395.918,0.0,0.0,1,100.0
2.804,2,서울,J58221,1999,3,4,5,6,1,1,2,2,6,3,1.0,3,10,2,248.0,0.0,107.0,10.0,46.0,45.0,82.0,290.0,21.0,75.0,4.0,0.0,5,3,21.0,0.0,0.0,43.0,30.0,10.0,20.0,0.0,40.0,0.0,1.0,0.0,4375.0,0.0,0.0,4375.0,2,28,0,0,75,0,103,10,0,0,8,0,18,2,2,2,1,5,1,1,40.0,0.0,2,7,1,1,2,1,1,2,1,4,5,4,4,3,4,4,5,4,3,7.0,3,4,2,3,4,4,2,2,3,2,3,2,2,2.0,2,0.0,248.0,71.337,58.365,0.537,231.733,397.043,2.132,3.985,449.877,36875.403,34.0,2.0,1,100.0
4.372,2,서울,J58221,2001,3,4,5,6,1,1,3,3,6,3,1.0,3,0,2,78.0,0.0,5.0,4.0,9.0,6.0,54.0,78.0,8.0,85.0,7.0,0.0,3,2,27.7,0.0,0.0,46.6,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0,310,0,0,310,2,1,0,0,0,0,1,0,0,0,0,0,0,2,3,2,1,4,2,1,5.0,0.0,2,1,2,4,2,1,3,4,8,3,4,4,3,4,3,3,3,2,4,7.0,3,4,4,5,4,5,3,3,2,3,3,2,3,4.0,4,0.0,78.0,129.528,43.568,1.522,290.032,665.704,10.133,0.875,1270.0,18614.103,25.7,0.0,1,100.0
21.288,4,서울,J58221,2012,3,4,5,5,1,1,3,3,5,3,2.0,1,19,2,28.0,20.0,1.0,4.0,2.0,3.0,12.0,22.0,5.0,80.0,0.0,0.0,7,2,80.0,20.0,0.0,0.0,50.0,0.0,20.0,0.0,30.0,0.0,2.0,0.0,117.0,0.0,0.0,117.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,4,2,1,20.0,0.0,8,2,2,4,2,1,3,1,8,4,4,4,4,4,3,3,3,3,3,7.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3.0,3,15.0,48.0,294.139,25.372,0.638,174.814,689.011,4.396,0.904,77.273,3918.75,0.0,0.0,2,100.0
26.432,2,경남,J58221,2000,4,4,5,5,1,1,2,3,5,3,1.0,3,11,2,14.0,0.0,2.0,0.0,2.0,5.0,5.0,14.0,10.0,65.0,25.0,0.0,3,4,44.0,35.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,5.0,2.0,0.0,100.0,0.0,0.0,100.0,2,0,0,0,1,0,1,0,0,0,0,0,0,3,3,2,1,4,1,1,5.0,0.1,4,3,2,4,2,1,5,1,1,4,3,4,3,3,3,3,3,2,3,3.0,4,4,5,5,2,4,3,3,2,3,2,3,3,2.0,3,0.0,14.0,41.929,70.458,1.603,184.343,261.635,4.193,1.763,1100.0,8914.286,21.0,0.0,1,100.0
4.911,4,서울,J58221,1998,4,4,5,6,1,1,2,2,6,3,1.0,3,10,2,85.0,0.0,20.0,0.0,10.0,55.0,0.0,85.0,12.0,75.0,8.0,0.0,3,5,29.0,62.0,0.0,0.0,70.0,0.0,30.0,0.0,0.0,0.0,2.0,96.0,691.0,0.0,0.0,787.0,2,6,0,0,0,0,6,0,0,0,0,0,0,1,3,3,1,4,2,1,0.2,0.0,2,3,2,4,2,1,1,4,2,3,4,4,4,3,4,3,2,3,3,7.0,3,4,3,2,4,5,3,3,2,3,3,2,3,3.0,3,5.0,85.0,39.264,71.806,7.604,71.359,99.377,7.557,7.167,848.315,12392.941,1.0,8.0,1,100.0
7.273,2,서울,J58222,2000,2,4,5,5,1,1,3,3,5,3,1.0,1,6,2,46.0,0.0,31.0,4.0,3.0,0.0,8.0,46.0,27.0,73.0,0.0,0.0,5,6,60.0,5.0,0.0,20.0,38.0,0.0,30.0,0.0,30.0,2.0,2.0,0,198,0,0,198,2,1,0,0,1,2,4,1,0,0,0,1,2,1,2,2,4,2,1,1,0.01,0.01,4,7,2,4,2,1,2,3,1,4,4,4,3,4,4,3,2,2,3,6.0,4,3,3,3,3,3,3,4,4,4,2,3,4,3.0,3,0.0,46.0,153.785,39.403,1.457,170.153,431.823,6.29,2.012,301.852,17610.87,0.0,15.0,1,100.0
7.273,2,서울,J58222,2011,3,2,5,4,1,1,3,3,4,3,1.0,1,18,2,39.0,1.0,3.0,7.0,10.0,18.0,2.0,40.0,20.0,40.0,15.0,0.0,3,5,81.0,15.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,1.0,200,100,0,0,300,2,7,0,0,0,0,7,2,0,0,0,0,2,3,2,2,1,4,2,1,1.0,0.0,6,5,2,4,2,1,5,3,8,3,2,3,4,3,2,4,3,4,3,7.0,5,4,3,3,3,4,4,4,3,3,2,2,2,3.0,3,25.0,40.0,95.719,51.094,1.285,407.344,797.248,10.245,0.997,1040.0,13035.0,0.0,4.0,1,100.0
16.965,2,서울,J58222,2011,2,4,5,5,1,1,3,3,5,3,1.0,1,20,2,24.0,0.0,2.0,4.0,3.0,13.0,2.0,24.0,5.0,60.0,30.0,0.0,7,3,59.5,0.0,14.3,21.4,10.0,40.0,50.0,0.0,0.0,0.0,1.0,0,65,0,0,65,2,4,0,0,1,0,5,3,0,0,0,0,3,2,4,3,1,4,1,3,1.0,0.0,4,8,1,1,2,1,3,1,6,4,4,4,5,4,3,3,3,4,2,,3,3,4,3,4,4,2,4,3,3,1,2,3,2.0,2,5.0,24.0,334.728,23.003,0.071,67.469,293.305,0.209,-8.203,-244.681,5841.667,0.0,4.8,1,100.0
3.205,3,서울,J58222,1999,3,4,5,6,2,1,2,2,6,3,1.0,3,10,2,290.0,0.0,43.0,10.0,10.0,15.0,212.0,290.0,25.0,70.0,5.0,0.0,7,3,21.9,7.3,0.0,3.8,10.0,35.0,20.0,0.0,35.0,0.0,2.0,287.0,1794.0,0.0,0.0,2081.0,2,32,0,1,75,0,108,0,0,0,8,0,8,2,2,2,1,5,1,1,40.0,0.0,2,7,2,1,2,1,1,2,1,4,4,5,4,5,5,4,4,4,5,7.0,3,4,2,3,4,4,4,2,3,2,2,3,2,2.0,2,0.0,290.0,80.384,55.437,4.773,211.629,381.746,18.219,5.199,478.282,26581.379,67.0,0.0,1,100.0
55.222,2,서울,J58222,2015,1,4,5,6,1,1,3,3,6,3,1.0,3,15,1,5.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,100.0,0.0,0.0,3,5,100.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,38.0,100.0,2,1,0,0,0,0,1,0,0,0,1,0,1,3,3,3,3,3,1,1,0.01,0.0,2,4,2,4,2,1,1,2,5,3,3,4,4,3,3,2,3,2,2,3.0,3,5,5,5,5,4,3,4,3,3,4,3,3,3.0,3,0.0,5.0,-143.077,-232.143,-36.913,354.762,-152.821,56.41,-35.906,-3566.667,5960.0,0.0,0.0,1,100.0
43.844,2,부산,J58222,2006,3,3,5,5,1,1,2,3,5,3,1.0,3,0,2,9.0,0.0,2.0,2.0,2.0,3.0,0.0,9.0,20.0,80.0,0.0,0.0,3,6,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,2.0,0,27,0,100,127,2,1,0,0,0,0,1,0,0,0,0,0,0,1,3,2,2,4,2,1,0.01,0.0,3,4,2,4,2,1,1,3,8,2,4,4,3,4,3,3,3,3,3,,3,3,3,2,3,4,4,4,3,4,2,2,2,3.0,3,0.0,9.0,248.537,28.691,2.82,96.781,337.317,9.512,3.832,135.897,15366.667,0.0,0.0,2,100.0
4.911,4,서울,J58222,2010,3,4,5,6,2,1,4,3,6,3,1.0,3,15,1,60.0,0.0,10.0,0.0,5.0,35.0,10.0,60.0,15.0,80.0,5.0,0.0,3,5,0.0,5.0,0.0,57.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,1183.0,0.0,0.0,1183.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,4,2,1,3.0,0.0,2,4,2,4,2,1,2,1,1,4,5,4,4,4,3,3,3,3,2,3.0,3,4,3,3,4,5,4,3,2,3,3,2,3,3.0,2,0.0,60.0,43.108,69.877,5.701,135.432,193.814,11.048,6.171,640.698,14881.667,38.0,0.0,2,100.0
7.273,2,서울,J58222,2007,3,4,5,6,1,1,2,3,6,3,1.0,1,8,2,44.0,0.0,3.0,4.0,5.0,28.0,4.0,44.0,20.0,70.0,10.0,0.0,7,3,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0,550,0,0,550,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,1,3,2,1,1.0,0.0,1,4,2,4,2,1,4,2,8,3,3,4,4,3,3,3,3,3,3,7.0,4,4,3,3,4,4,2,3,4,3,2,2,3,3.0,3,0.0,44.0,214.463,31.8,1.89,128.239,403.266,7.621,2.584,134.0,5893.182,0.0,0.0,1,100.0
55.222,2,경북,J58222,2012,2,4,5,6,1,1,3,3,6,3,2.0,3,13,2,7.0,0.0,2.0,0.0,1.0,3.0,1.0,7.0,28.0,72.0,0.0,0.0,3,5,80.0,0.0,0.0,0.0,60.0,0.0,0.0,40.0,0.0,0.0,2.0,0.0,36.0,0.0,24.0,60.0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,4,4,1,4,2,1,1.0,0.0,3,2,2,4,2,1,1,2,4,4,3,4,4,3,3,3,2,3,2,6.0,4,5,4,4,3,4,3,3,3,3,3,3,4,4.0,4,0.0,7.0,256.044,28.086,20.277,59.362,211.355,42.857,24.61,330.233,8242.857,0.0,20.0,2,100.0
26.432,4,대전,J58222,2012,3,2,5,3,1,1,3,1,3,3,1.0,3,15,2,14.0,0.0,1.0,5.0,1.0,7.0,0.0,14.0,12.0,50.0,8.0,0.0,3,1,100.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,2.0,119.0,284.0,0.0,1480.0,1883.0,2,7,0,1,0,0,8,0,0,0,0,0,0,2,3,2,1,4,2,1,0.5,0.0,3,5,2,4,2,1,2,1,3,3,4,3,4,4,3,3,3,3,3,7.0,3,4,3,4,5,3,2,3,3,4,3,2,3,3.0,3,30.0,14.0,367.831,21.375,1.777,43.777,204.803,3.639,0.498,43.75,10050.0,0.0,0.0,1,100.0
16.965,1,대전,J58222,2008,3,1,5,1,1,1,3,1,1,1,2.0,1,15,1,15.0,0.0,1.0,4.0,2.0,8.0,0.0,15.0,10.0,90.0,0.0,0.0,3,5,100.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,2.0,0,150,0,0,150,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,4,5,1,3,1.0,0.0,4,8,2,4,2,1,3,5,8,5,1,1,5,1,4,3,3,4,3,6.0,5,1,5,5,4,4,3,1,3,3,3,2,5,3.0,5,0.0,15.0,71.672,58.251,16.313,68.982,118.422,19.319,23.164,1302.128,17613.333,0.0,0.0,1,100.0
